User_ID,Age,Gender,Country,Preferred_Category,Time_Spent_Minutes,Subscribed_Channels,Most_Watched_Genre,Frequent_Keywords,Recommendation_Algorithm,Engagement_Rate,Premium_User,Devices_Used,Advertisement_Interaction,Satisfaction_Score,Video_On_Trending
1907,29,Female,Germany,Gaming,126,36,Comedy,Cooking,Fair,44.97345010699739,Yes,Tablet,Medium,5,Yes
1908,24,Other,United States,Entertainment,79,31,Fashion,DIY,Poor,52.05701068698809,Yes,Tablet,Medium,5,No
1909,34,Female,Germany,Gaming,79,55,Technology,Travel,Good,54.477559567202384,No,Tablet,Low,7,No
1910,29,Male,United States,Entertainment,436,38,Technology,Science,Poor,33.152769103149694,Yes,Laptop,Low,7,No
1911,22,Female,Germany,Music,577,73,Comedy,DIY,Good,17.522751301703,Yes,Laptop,Medium,2,Yes
1912,13,Female,Russia,Gaming,452,90,Technology,Travel,Fair,76.8481229287306,Yes,Tablet,Medium,2,No
1913,34,Male,Germany,Entertainment,146,15,Fashion,Cooking,Fair,39.997614908714205,Yes,Laptop,Medium,7,Yes
1914,38,Female,Canada,Music,513,16,Comedy,DIY,Good,50.5840862459059,No,Tablet,High,5,No
1915,30,Female,Canada,Entertainment,140,77,Fashion,DIY,Fair,64.46967183511181,Yes,Mobile,Low,2,Yes
1916,62,Other,United States,Education,227,89,Sports,DIY,Excellent,90.9637922306656,Yes,Laptop,Low,1,Yes
1917,26,Female,United States,Gaming,180,94,Fashion,Science,Excellent,70.75528311402199,Yes,Mobile,High,9,No
1918,59,Female,United States,Education,484,53,Comedy,Travel,Excellent,4.545922559038451,Yes,Smart TV,Low,8,Yes
1919,41,Male,Canada,Music,138,56,Fashion,Travel,Excellent,83.85603633980176,No,Tablet,Medium,2,Yes
1920,24,Other,Germany,Entertainment,66,7,Technology,Science,Excellent,98.93550151275191,Yes,Laptop,Low,2,No
1921,48,Other,Russia,Entertainment,190,57,Fashion,Travel,Fair,47.248502537138215,Yes,Mobile,High,3,No
1922,47,Other,United States,Music,255,55,Technology,Cooking,Good,96.95903364546007,Yes,Laptop,Medium,4,Yes
1923,64,Female,Germany,Education,153,52,Comedy,DIY,Fair,54.73287423431494,Yes,Smart TV,Low,9,Yes
1924,24,Other,Germany,Entertainment,60,4,Technology,Travel,Poor,45.96159958719498,No,Mobile,Medium,6,Yes
1925,19,Male,Canada,Education,377,43,Fashion,Travel,Excellent,33.140476472745505,Yes,Smart TV,Low,3,Yes
1926,41,Other,Canada,Education,468,40,Sports,DIY,Excellent,65.75548758333389,Yes,Smart TV,Medium,8,No
1927,23,Male,Russia,Education,227,30,Technology,Cooking,Fair,22.982042052504458,No,Mobile,High,6,No
1928,45,Other,Germany,Gaming,576,10,Sports,Cooking,Poor,10.493421851440432,Yes,Laptop,High,8,Yes
1929,18,Other,United States,Education,266,94,Sports,Travel,Fair,2.723710258421408,No,Mobile,Low,10,Yes
1930,59,Male,Canada,Gaming,165,7,Sports,Cooking,Good,29.238011271526375,Yes,Smart TV,Low,2,Yes
1931,27,Other,Germany,Education,574,36,Sports,Science,Excellent,39.57708321670383,Yes,Tablet,Medium,8,Yes
1932,44,Other,Canada,Education,451,35,Fashion,DIY,Fair,55.207669628124776,Yes,Mobile,High,5,No
1933,63,Other,Germany,Gaming,34,88,Technology,DIY,Good,29.274982518700643,Yes,Tablet,Medium,10,No
1934,23,Female,Canada,Entertainment,545,39,Comedy,Science,Excellent,98.40595723854112,Yes,Laptop,High,4,No
1935,35,Male,United States,Entertainment,69,36,Comedy,Cooking,Excellent,29.174516824116758,Yes,Mobile,Medium,3,No
1936,38,Other,Russia,Music,476,20,Technology,Cooking,Excellent,44.09753884464087,Yes,Tablet,Medium,9,Yes
1937,46,Male,United States,Music,443,49,Comedy,DIY,Poor,10.327616553190033,Yes,Smart TV,Medium,10,Yes
1938,58,Male,Canada,Entertainment,75,96,Technology,Science,Fair,26.062651333707564,Yes,Laptop,Low,7,Yes
1939,46,Male,Canada,Music,574,59,Fashion,Science,Excellent,4.833213978899109,Yes,Tablet,High,7,No
1940,41,Other,Canada,Entertainment,115,49,Technology,DIY,Excellent,55.950863343732806,Yes,Laptop,Low,6,No
1941,16,Other,United States,Music,105,90,Fashion,Travel,Good,75.10646831324317,Yes,Mobile,Low,9,No
1942,29,Male,Canada,Entertainment,560,26,Technology,DIY,Fair,19.570981433606793,No,Tablet,Medium,3,No
1943,47,Female,United States,Gaming,177,36,Sports,Travel,Good,36.791093781607074,Yes,Mobile,High,1,Yes
1944,25,Male,Canada,Music,51,43,Sports,Travel,Fair,1.6616226727160566,No,Mobile,Low,7,Yes
1945,53,Female,Russia,Gaming,113,99,Fashion,Travel,Excellent,83.9522055722212,No,Smart TV,Medium,9,No
1946,51,Male,Russia,Gaming,213,43,Comedy,DIY,Poor,77.99635249316695,Yes,Tablet,High,6,No
1947,27,Male,Canada,Gaming,529,99,Sports,Science,Good,6.325403087429238,No,Tablet,High,10,Yes
1948,41,Male,Germany,Gaming,291,76,Technology,Science,Poor,36.48676093204113,Yes,Tablet,Low,2,Yes
1949,41,Other,United States,Gaming,52,33,Comedy,Science,Poor,95.52866138494954,Yes,Laptop,Medium,8,Yes
1950,23,Female,Canada,Education,119,78,Comedy,DIY,Poor,39.202705607897705,No,Laptop,Low,9,Yes
1951,64,Female,United States,Gaming,219,97,Fashion,DIY,Fair,52.62086767240161,No,Laptop,High,10,Yes
1952,44,Male,Germany,Music,58,45,Comedy,Cooking,Fair,35.52428610103552,No,Laptop,Low,8,No
1953,14,Other,Russia,Gaming,124,45,Fashion,DIY,Poor,59.613138812826186,Yes,Tablet,Medium,9,Yes
1954,59,Other,United States,Music,164,88,Sports,Science,Excellent,97.81568756368222,No,Tablet,High,1,Yes
1955,26,Female,United States,Gaming,512,15,Sports,Cooking,Excellent,99.7502503481197,No,Laptop,Medium,3,No
1956,32,Other,United States,Music,80,95,Comedy,DIY,Poor,77.47149780111911,No,Smart TV,Medium,3,Yes
1957,34,Female,United States,Gaming,528,17,Comedy,DIY,Good,40.43110980204393,Yes,Tablet,High,9,Yes
1958,23,Female,United States,Entertainment,345,12,Technology,DIY,Good,49.44322008289883,Yes,Laptop,Medium,3,No
1959,39,Female,Russia,Education,76,22,Technology,Cooking,Fair,35.673132811230545,No,Mobile,Medium,10,No
1960,15,Other,United States,Music,502,23,Fashion,Cooking,Good,98.55746299043462,No,Smart TV,Medium,1,No
1961,29,Female,United States,Music,222,90,Comedy,Travel,Excellent,70.77603058254037,No,Tablet,High,3,No
1962,56,Female,Russia,Gaming,190,78,Comedy,Cooking,Poor,44.89314454335113,No,Smart TV,Medium,2,No
1963,40,Male,Canada,Music,257,12,Technology,Science,Good,1.2115270109602339,No,Laptop,Low,9,No
1964,41,Female,Canada,Gaming,223,68,Fashion,Science,Poor,52.04834143905484,No,Mobile,Low,1,Yes
1965,33,Female,United States,Education,368,51,Technology,DIY,Good,98.39282017016178,No,Mobile,Medium,2,Yes
1966,59,Male,Russia,Entertainment,258,13,Comedy,Science,Fair,52.30609089730519,Yes,Laptop,Low,1,Yes
1967,28,Male,United States,Entertainment,525,57,Fashion,Science,Excellent,18.242668548911368,No,Smart TV,Low,9,Yes
1968,49,Other,Canada,Education,97,55,Sports,Science,Fair,2.2093747104774852,No,Tablet,High,7,No
1969,32,Female,Russia,Gaming,185,82,Comedy,Science,Poor,35.470375812420905,Yes,Laptop,Medium,1,No
1970,18,Other,Germany,Gaming,435,28,Technology,Cooking,Excellent,91.82280556966069,No,Smart TV,High,10,No
1971,31,Other,Russia,Education,90,44,Fashion,Science,Excellent,99.65541081758809,Yes,Laptop,Medium,6,Yes
1972,17,Male,Canada,Music,147,19,Technology,DIY,Fair,94.53679748120027,No,Mobile,Low,5,No
1973,15,Other,Russia,Music,442,46,Sports,Cooking,Good,72.94199932542568,Yes,Tablet,High,10,Yes
1974,13,Female,Germany,Music,479,3,Comedy,Travel,Fair,55.81427284406553,No,Laptop,High,5,No
1975,50,Male,Russia,Education,359,83,Comedy,Science,Poor,59.068614638225206,No,Mobile,Low,4,Yes
1976,27,Female,United States,Entertainment,135,20,Technology,Travel,Good,53.89920090919609,Yes,Laptop,Low,3,No
1977,46,Female,United States,Entertainment,318,25,Comedy,Travel,Fair,70.70493049229883,Yes,Mobile,Medium,8,No
1978,47,Male,Canada,Entertainment,239,75,Technology,DIY,Fair,41.887322669535244,Yes,Mobile,Medium,7,Yes
1979,61,Female,Russia,Gaming,469,56,Technology,Travel,Good,66.92040049557654,No,Tablet,Low,5,No
1980,37,Male,Canada,Education,354,81,Fashion,Science,Good,12.161211495720103,No,Mobile,Low,9,No
1981,36,Female,Russia,Music,319,61,Sports,DIY,Good,26.569530656148377,No,Tablet,High,7,Yes
1982,24,Male,Canada,Entertainment,29,55,Comedy,DIY,Fair,83.60030388086295,No,Tablet,High,10,Yes
1983,30,Other,Russia,Entertainment,570,35,Comedy,Cooking,Good,90.37489307433911,No,Mobile,Medium,2,No
1984,27,Female,United States,Entertainment,550,78,Technology,DIY,Good,53.90082375602997,Yes,Mobile,High,7,No
1985,56,Male,Canada,Gaming,569,59,Sports,Travel,Good,3.16356172129324,No,Tablet,Low,7,No
1986,28,Female,Canada,Gaming,486,39,Fashion,Science,Excellent,92.69735707917681,Yes,Laptop,Low,4,No
1987,39,Female,Germany,Music,278,57,Technology,Cooking,Poor,70.20642580272865,Yes,Laptop,Low,8,No
1988,20,Female,Russia,Entertainment,12,83,Sports,Travel,Good,41.40279237553608,No,Laptop,Low,4,No
1989,58,Male,United States,Entertainment,25,67,Comedy,DIY,Poor,59.83789431994963,No,Smart TV,Medium,7,Yes
1990,37,Other,United States,Entertainment,367,34,Fashion,Science,Good,42.97748344413661,Yes,Mobile,Low,4,No
1991,29,Other,United States,Gaming,142,41,Fashion,DIY,Good,46.5339226732051,No,Tablet,Low,8,Yes
1992,41,Other,Canada,Music,321,22,Technology,Cooking,Excellent,88.68098656594017,Yes,Smart TV,Low,3,Yes
1993,20,Male,United States,Education,491,27,Technology,Cooking,Excellent,16.108424691711154,No,Mobile,Low,2,No
1994,27,Other,Canada,Gaming,553,21,Fashion,Science,Good,10.366913548223678,Yes,Tablet,Medium,10,Yes
1995,39,Male,Germany,Entertainment,314,41,Comedy,Travel,Good,0.2728744513015746,No,Mobile,Medium,6,No
1996,58,Female,United States,Music,278,31,Comedy,Science,Good,31.400037561212667,No,Laptop,High,7,Yes
1997,62,Female,Germany,Music,423,27,Fashion,Travel,Poor,14.741376648442738,No,Smart TV,Medium,7,No
1998,64,Other,Russia,Education,34,37,Technology,Science,Good,21.998549513811117,Yes,Tablet,Medium,6,Yes
1999,19,Male,Russia,Entertainment,325,66,Technology,Cooking,Poor,1.1238982665376929,No,Mobile,Medium,8,No
2000,15,Female,Germany,Gaming,580,54,Comedy,Cooking,Excellent,22.71954146877032,Yes,Tablet,High,6,Yes
2001,41,Male,Russia,Gaming,285,9,Sports,DIY,Poor,33.27115819323739,No,Tablet,Low,6,Yes
2002,56,Male,United States,Gaming,398,83,Sports,Cooking,Good,3.1567496409881324,No,Tablet,High,3,Yes
2003,36,Female,United States,Entertainment,453,42,Sports,DIY,Excellent,60.79041242971477,Yes,Laptop,Low,2,Yes
2004,15,Male,Canada,Entertainment,436,36,Comedy,Cooking,Fair,56.880034888375796,Yes,Tablet,Medium,7,Yes
2005,32,Female,Germany,Entertainment,66,10,Fashion,Cooking,Excellent,9.703577850992506,Yes,Smart TV,Low,6,Yes
2006,58,Female,Germany,Gaming,575,59,Sports,DIY,Fair,59.500977751840104,No,Smart TV,High,1,No
2007,27,Female,Canada,Entertainment,377,40,Comedy,Science,Poor,99.86539186088777,No,Mobile,Low,2,No
2008,37,Male,United States,Entertainment,351,54,Comedy,Science,Excellent,94.44689528115407,No,Mobile,Low,2,Yes
2009,42,Female,Germany,Entertainment,313,39,Technology,Science,Excellent,0.2670993367663299,No,Tablet,Medium,1,Yes
2010,26,Male,Canada,Education,383,7,Technology,Travel,Excellent,79.53783113303597,No,Laptop,Low,3,Yes
2011,19,Female,Germany,Education,121,4,Comedy,Travel,Poor,35.36052762364859,No,Smart TV,Low,5,No
2012,29,Female,Germany,Entertainment,15,15,Technology,Cooking,Good,6.365137033462743,No,Tablet,Medium,4,Yes
2013,56,Other,Canada,Entertainment,288,76,Technology,Cooking,Poor,29.598321371620806,Yes,Smart TV,High,2,Yes
2014,32,Other,Germany,Gaming,391,48,Technology,Cooking,Excellent,32.17365163129623,No,Mobile,Medium,8,Yes
2015,48,Other,Russia,Music,22,6,Comedy,DIY,Good,52.32442393090568,Yes,Laptop,Low,9,No
2016,21,Male,Canada,Entertainment,312,73,Sports,Travel,Excellent,66.10837672688547,No,Smart TV,Medium,8,Yes
2017,50,Male,Canada,Gaming,565,35,Technology,Travel,Excellent,74.9055612208408,Yes,Mobile,Medium,7,No
2018,60,Female,Russia,Gaming,169,72,Comedy,Science,Fair,24.590304256326668,Yes,Smart TV,Low,10,Yes
2019,34,Female,Germany,Music,163,71,Comedy,Travel,Excellent,32.177057024849695,Yes,Tablet,High,2,Yes
2020,14,Female,Russia,Gaming,190,68,Fashion,DIY,Poor,30.83817068597352,No,Smart TV,Medium,6,No
2021,36,Female,Germany,Music,535,58,Fashion,DIY,Poor,36.27368681208765,Yes,Smart TV,High,4,Yes
2022,20,Male,United States,Entertainment,189,77,Sports,DIY,Poor,99.96563089563388,Yes,Tablet,Medium,5,Yes
2023,23,Female,Russia,Education,386,19,Fashion,DIY,Good,77.79433028274258,Yes,Laptop,Low,9,Yes
2024,25,Female,Russia,Music,177,62,Comedy,Cooking,Fair,97.4990465268697,Yes,Laptop,Low,9,No
2025,29,Other,Russia,Entertainment,223,71,Fashion,DIY,Fair,69.31110595470572,No,Tablet,Medium,4,No
2026,20,Female,United States,Entertainment,159,10,Technology,Science,Excellent,40.62707016472843,No,Laptop,Medium,8,Yes
2027,33,Female,Germany,Education,25,25,Fashion,DIY,Excellent,38.97441836269749,No,Laptop,Medium,5,Yes
2028,30,Female,United States,Gaming,100,44,Comedy,Travel,Fair,48.85811449750451,No,Tablet,Low,9,No
2029,42,Male,Russia,Music,129,99,Sports,DIY,Good,41.68697833644374,Yes,Smart TV,Medium,2,No
2030,30,Other,United States,Music,262,58,Sports,Science,Poor,82.83262460927457,No,Laptop,Low,4,Yes
2031,58,Female,Russia,Gaming,69,25,Sports,Travel,Excellent,46.50020130266929,Yes,Mobile,Medium,3,Yes
2032,59,Female,Canada,Education,275,93,Sports,Travel,Fair,29.561436021084596,No,Mobile,Low,7,Yes
2033,43,Other,Germany,Music,418,76,Technology,Travel,Good,77.48602686966518,Yes,Tablet,Medium,2,No
2034,50,Female,Russia,Music,40,40,Technology,Cooking,Poor,85.44204093813946,Yes,Mobile,High,3,No
2035,44,Male,United States,Gaming,30,76,Technology,Travel,Excellent,42.042895614045136,Yes,Mobile,High,9,No
2036,23,Female,United States,Entertainment,298,70,Fashion,Cooking,Poor,66.7808571905532,Yes,Tablet,Low,8,No
2037,57,Male,United States,Education,552,10,Fashion,DIY,Poor,5.8804533888304755,No,Mobile,Medium,2,Yes
2038,37,Male,Germany,Entertainment,507,66,Fashion,Science,Fair,52.946485197146664,No,Mobile,High,6,No
2039,45,Female,Canada,Entertainment,483,25,Sports,Travel,Fair,4.498113774550805,Yes,Smart TV,Medium,3,No
2040,50,Other,Germany,Gaming,414,71,Sports,DIY,Poor,2.9190840494468073,Yes,Tablet,Medium,6,No
2041,53,Male,Canada,Music,557,87,Fashion,Cooking,Poor,61.2924850522739,No,Laptop,Medium,5,Yes
2042,20,Other,United States,Gaming,141,11,Technology,Cooking,Excellent,30.333538239498715,No,Tablet,High,10,Yes
2043,23,Female,Germany,Entertainment,333,36,Comedy,Science,Good,74.25371624554654,No,Mobile,Low,4,Yes
2044,34,Male,Canada,Gaming,141,49,Fashion,DIY,Good,89.60825606325922,Yes,Mobile,High,7,Yes
2045,63,Female,United States,Education,530,48,Comedy,Science,Poor,13.93911737303507,Yes,Laptop,Low,10,No
2046,36,Other,United States,Entertainment,39,87,Technology,Science,Fair,72.45228385789238,Yes,Laptop,High,7,No
2047,53,Female,Germany,Entertainment,310,7,Comedy,Travel,Good,51.451999828834325,Yes,Smart TV,Medium,4,Yes
2048,29,Female,Canada,Education,13,91,Sports,Travel,Poor,11.211925016269886,No,Mobile,Medium,3,Yes
2049,24,Male,United States,Gaming,334,77,Comedy,Science,Fair,65.15926064807248,Yes,Mobile,Medium,4,Yes
2050,58,Female,United States,Gaming,518,51,Fashion,Travel,Excellent,60.94668031064728,No,Mobile,High,2,No
2051,44,Female,United States,Gaming,246,17,Fashion,DIY,Good,51.564186740078256,Yes,Smart TV,High,4,No
2052,27,Female,Russia,Music,544,32,Technology,Cooking,Excellent,92.6471204559658,No,Tablet,Low,4,No
2053,28,Male,Canada,Entertainment,25,26,Fashion,Cooking,Fair,52.10796961040165,Yes,Laptop,High,5,No
2054,34,Other,Canada,Education,543,22,Comedy,Travel,Poor,99.05151154502126,No,Smart TV,Low,1,Yes
2055,40,Other,Russia,Entertainment,593,13,Sports,DIY,Excellent,50.922881384811106,No,Smart TV,High,2,Yes
2056,32,Female,United States,Music,455,12,Comedy,Travel,Poor,11.58520383013676,Yes,Mobile,Medium,8,No
2057,45,Male,Russia,Entertainment,512,71,Comedy,DIY,Good,47.04712510750304,No,Laptop,High,8,No
2058,22,Female,Russia,Education,239,1,Comedy,Cooking,Excellent,18.232876255507126,No,Tablet,Medium,8,Yes
2059,52,Other,Russia,Education,116,33,Fashion,DIY,Good,59.713348521742724,No,Mobile,High,5,Yes
2060,44,Male,Canada,Entertainment,398,14,Technology,Cooking,Good,69.31321751936011,Yes,Smart TV,Low,8,Yes
2061,62,Other,United States,Music,272,64,Fashion,Travel,Good,46.843527870709366,Yes,Smart TV,High,9,No
2062,45,Other,United States,Entertainment,572,43,Comedy,DIY,Good,9.770296768314823,Yes,Laptop,Medium,4,Yes
2063,14,Male,Canada,Music,74,58,Technology,Travel,Good,46.864139858355294,Yes,Laptop,High,4,No
2064,45,Male,Canada,Gaming,274,41,Technology,Science,Fair,8.14542147344004,No,Laptop,Low,7,Yes
2065,45,Female,Russia,Education,347,81,Comedy,Science,Excellent,68.2125955506534,No,Mobile,Low,5,No
2066,53,Female,Russia,Entertainment,310,68,Comedy,Travel,Poor,79.03682248650875,Yes,Smart TV,Low,10,Yes
2067,25,Other,Germany,Education,387,39,Fashion,Cooking,Poor,96.2380327227039,No,Laptop,Low,1,Yes
2068,42,Male,Germany,Education,184,1,Technology,DIY,Fair,14.880210712845642,Yes,Tablet,High,8,Yes
2069,45,Male,Canada,Entertainment,161,41,Sports,Travel,Poor,53.242033553330415,Yes,Laptop,Low,4,Yes
2070,25,Female,Russia,Gaming,485,45,Technology,Cooking,Poor,56.75373675354186,No,Laptop,High,8,Yes
2071,64,Other,Canada,Education,275,88,Fashion,DIY,Poor,92.24765337809797,Yes,Mobile,High,2,Yes
2072,38,Other,Russia,Education,338,98,Comedy,Travel,Excellent,62.727664059651424,No,Mobile,High,4,No
2073,34,Female,Russia,Music,172,98,Technology,Travel,Poor,14.550964564532109,Yes,Mobile,Low,2,Yes
2074,51,Male,Canada,Music,447,88,Sports,Cooking,Excellent,43.63513239631892,Yes,Mobile,Low,5,No
2075,14,Female,Canada,Gaming,352,79,Fashion,DIY,Poor,65.47625285062504,Yes,Laptop,High,10,Yes
2076,50,Female,United States,Entertainment,376,81,Technology,DIY,Poor,70.02844320692974,No,Smart TV,High,10,Yes
2077,51,Female,United States,Education,474,13,Fashion,Cooking,Excellent,86.30739985905736,Yes,Tablet,High,8,Yes
2078,38,Female,Germany,Gaming,208,71,Technology,Travel,Fair,18.050711984439715,No,Tablet,Medium,7,Yes
2079,58,Male,Canada,Entertainment,509,9,Comedy,Cooking,Poor,95.15421467554984,Yes,Smart TV,Medium,5,No
2080,62,Female,Germany,Music,25,63,Sports,Cooking,Good,5.913941201559226,Yes,Tablet,Low,7,Yes
2081,27,Male,Canada,Education,305,99,Comedy,Travel,Good,98.3762134568902,No,Laptop,Medium,5,Yes
2082,46,Female,Canada,Education,520,23,Technology,DIY,Fair,85.77670928664085,No,Smart TV,High,7,Yes
2083,54,Other,Canada,Entertainment,248,54,Sports,Science,Good,66.02727827621713,No,Mobile,High,4,No
2084,56,Male,United States,Gaming,590,47,Technology,Science,Excellent,73.49955002644217,No,Mobile,Low,4,No
2085,61,Other,Germany,Education,310,39,Technology,Cooking,Poor,7.269200591879644,No,Mobile,Low,10,Yes
2086,52,Female,Canada,Education,15,87,Sports,DIY,Poor,4.147986289445238,No,Laptop,Medium,4,Yes
2087,23,Female,Germany,Music,229,26,Sports,Travel,Poor,10.176579655136553,Yes,Mobile,High,8,Yes
2088,15,Female,Germany,Gaming,462,1,Fashion,DIY,Poor,8.735981466413778,No,Mobile,Low,1,Yes
2089,18,Male,United States,Music,442,14,Sports,Cooking,Good,54.73812334694351,Yes,Mobile,Low,10,No
2090,21,Other,United States,Entertainment,395,96,Comedy,DIY,Good,21.544398711178914,Yes,Tablet,Medium,5,No
2091,18,Male,Canada,Entertainment,304,74,Sports,DIY,Good,86.02056372067265,Yes,Smart TV,Low,10,No
2092,21,Male,Russia,Gaming,127,65,Sports,Travel,Excellent,44.57486230680722,No,Tablet,Medium,2,No
2093,51,Female,Germany,Music,414,69,Fashion,Science,Good,69.5510476458275,Yes,Laptop,High,10,No
2094,43,Other,United States,Entertainment,575,67,Comedy,DIY,Good,65.28730929701598,Yes,Laptop,Medium,4,No
2095,44,Female,Germany,Gaming,21,49,Comedy,DIY,Poor,31.985303892971007,Yes,Laptop,Low,5,Yes
2096,53,Male,Russia,Entertainment,218,50,Sports,Science,Good,24.316757352572903,No,Tablet,Medium,8,Yes
2097,62,Female,Germany,Education,174,58,Sports,DIY,Fair,34.24562852966352,Yes,Smart TV,Medium,2,Yes
2098,24,Other,Canada,Education,303,53,Fashion,DIY,Fair,79.66583738498375,No,Mobile,High,2,No
2099,20,Female,Germany,Gaming,528,91,Comedy,DIY,Poor,58.627684841961845,Yes,Laptop,Medium,2,Yes
2100,20,Other,United States,Entertainment,87,57,Comedy,Science,Good,25.353866251917534,No,Laptop,Low,8,No
2101,62,Other,Canada,Gaming,443,86,Technology,Cooking,Fair,81.78464430604302,No,Tablet,Low,3,Yes
2102,40,Female,Canada,Gaming,586,18,Fashion,Science,Fair,5.4759386110306725,Yes,Mobile,High,5,No
2103,32,Male,Russia,Gaming,86,16,Fashion,Science,Excellent,69.91833749902953,Yes,Mobile,High,2,Yes
2104,59,Female,Canada,Education,57,2,Sports,Cooking,Poor,43.91008057493109,No,Tablet,High,6,Yes
2105,19,Male,United States,Gaming,91,13,Comedy,Travel,Fair,73.12903860658882,No,Tablet,Low,10,No
2106,23,Male,Russia,Education,218,45,Sports,Science,Fair,92.74612802434268,No,Tablet,Medium,6,Yes
2107,32,Female,Canada,Education,454,80,Fashion,DIY,Poor,75.00340979469038,Yes,Smart TV,Low,2,No
2108,28,Male,Russia,Entertainment,531,72,Comedy,Travel,Good,44.19653553113824,Yes,Laptop,Low,4,Yes
2109,16,Male,Germany,Gaming,38,43,Comedy,Travel,Poor,15.097568151388074,Yes,Laptop,High,2,Yes
