Scheme_Name,Scheme_Category,Number_of_Beneficiaries,Benefit_Level,Ease_of_Access,Awareness_Level,Overall_Satisfaction,Feedback,Location,Age_Group,Gender,Occupation,Education_Level,Household_Income,Urban_or_Rural,Access_to_Resources,Scheme_Utility,Recommendation,Response_Date,Survey_Source
Climate Resilient Agriculture Scheme,Agriculture,4092,2,2,4,2,The agricultural scheme provided necessary aid in tough times.,Trichy,61+,Other,Homemaker,Postgraduate,Low,Rural,4,2,4,2029-01-07,Online
Ennum Ezhuthum,Agriculture,4703,4,2,3,5,The scheme has significantly helped in accessing healthcare facilities.,Chennai,61+,Female,Professional,Doctorate,Low,Urban,2,2,5,2029-01-08,Phone
Pensión de Viudedad,Women Empowerment,2216,2,4,5,3,Good initiative but awareness needs to be increased.,Chennai,18-30,Female,Business,Postgraduate,Medium,Urban,5,1,5,2029-01-09,Online
Organic Farming Mission,Agriculture,2603,1,3,4,3,Satisfied with the welfare program; could improve ease of access.,Chennai,51-60,Female,Homemaker,Postgraduate,Medium,Rural,4,2,1,2029-01-10,In-person
Organic Farming Mission,Social Welfare,1049,3,5,3,5,The agricultural scheme provided necessary aid in tough times.,Madurai,51-60,Female,Unemployed,Postgraduate,Low,Urban,4,4,4,2029-01-11,In-person
Organic Farming Mission,Women Empowerment,4366,2,3,3,2,Good initiative but awareness needs to be increased.,Madurai,31-40,Male,Homemaker,High School,Medium,Urban,2,2,2,2029-01-12,Phone
Uzhavar Naal Scheme,Women Empowerment,1908,4,4,1,4,Satisfied with the welfare program; could improve ease of access.,Salem,31-40,Female,Unemployed,High School,Medium,Rural,4,2,2,2029-01-13,Phone
Pensión de Viudedad,Agriculture,4213,1,3,5,4,The education scheme needs improvement in terms of infrastructure.,Trichy,61+,Male,Professional,High School,Low,Urban,4,2,5,2029-01-14,Online
Organic Farming Mission,Social Welfare,4214,1,5,5,4,The scheme has significantly helped in accessing healthcare facilities.,Madurai,31-40,Male,Professional,Graduate,Medium,Urban,5,5,3,2029-01-15,Online
Climate Resilient Agriculture Scheme,Education,4374,1,3,4,4,The agricultural scheme provided necessary aid in tough times.,Chennai,51-60,Other,Student,Graduate,Medium,Urban,1,3,1,2029-01-16,Online
Naan Mudhalvan Scheme,Healthcare,254,5,5,3,1,The scheme has significantly helped in accessing healthcare facilities.,Chennai,41-50,Male,Business,Doctorate,Low,Urban,4,3,1,2029-01-17,Phone
Kalaignar Health Insurance,Healthcare,1169,3,5,1,1,Satisfied with the welfare program; could improve ease of access.,Chennai,31-40,Male,Business,Postgraduate,Low,Urban,4,4,5,2029-01-18,Online
Organic Farming Mission,Education,4211,4,4,2,2,Satisfied with the welfare program; could improve ease of access.,Madurai,51-60,Other,Unemployed,High School,Medium,Urban,3,2,1,2029-01-19,Online
Uzhavar Naal Scheme,Education,4993,5,5,3,1,The agricultural scheme provided necessary aid in tough times.,Salem,41-50,Female,Professional,High School,Low,Urban,4,4,1,2029-01-20,Online
Wage Protection Scheme,Education,3622,4,2,1,4,Satisfied with the welfare program; could improve ease of access.,Chennai,31-40,Female,Student,Graduate,Low,Urban,2,5,4,2029-01-21,Online
Makkalai Thedi Maruthuvam,Agriculture,586,3,5,3,1,The women empowerment scheme needs more promotion in rural areas.,Salem,61+,Female,Unemployed,Doctorate,Low,Urban,2,1,2,2029-01-22,In-person
Wage Protection Scheme,Education,2655,2,2,5,2,The women empowerment scheme needs more promotion in rural areas.,Coimbatore,18-30,Male,Unemployed,High School,Low,Urban,4,3,1,2029-01-23,In-person
Organic Farming Mission,Healthcare,141,4,2,2,2,The scheme has significantly helped in accessing healthcare facilities.,Salem,18-30,Female,Business,Graduate,Low,Rural,1,1,4,2029-01-24,In-person
Organic Farming Mission,Women Empowerment,2357,5,1,5,2,The women empowerment scheme needs more promotion in rural areas.,Trichy,61+,Female,Homemaker,Graduate,Medium,Rural,5,1,1,2029-01-25,In-person
Nehru Trophy for School Education,Social Welfare,2319,4,1,3,1,The agricultural scheme provided necessary aid in tough times.,Chennai,61+,Female,Unemployed,High School,Low,Urban,2,3,5,2029-01-26,In-person
Wage Protection Scheme,Agriculture,4832,3,2,4,3,The education scheme needs improvement in terms of infrastructure.,Trichy,51-60,Male,Business,Graduate,Low,Rural,5,1,4,2029-01-27,Online
Kalaignar Health Insurance,Agriculture,249,4,5,1,5,The scheme has significantly helped in accessing healthcare facilities.,Chennai,18-30,Male,Business,High School,High,Rural,2,2,4,2029-01-28,Online
Wage Protection Scheme,Healthcare,240,2,5,5,2,Good initiative but awareness needs to be increased.,Salem,51-60,Other,Student,Doctorate,Medium,Urban,5,3,1,2029-01-29,Phone
Organic Farming Mission,Social Welfare,4078,3,5,3,3,The education scheme needs improvement in terms of infrastructure.,Chennai,18-30,Female,Unemployed,Postgraduate,Medium,Rural,1,2,3,2029-01-30,Online
Climate Resilient Agriculture Scheme,Education,1130,1,1,3,5,Satisfied with the welfare program; could improve ease of access.,Chennai,18-30,Male,Professional,Doctorate,High,Rural,5,3,1,2029-01-31,Online
Organic Farming Mission,Women Empowerment,1246,5,1,5,5,Good initiative but awareness needs to be increased.,Chennai,31-40,Female,Professional,Doctorate,Low,Urban,5,2,3,2029-02-01,Phone
Wage Protection Scheme,Healthcare,3362,2,2,3,1,Satisfied with the welfare program; could improve ease of access.,Coimbatore,51-60,Other,Professional,High School,Low,Rural,4,2,4,2029-02-02,Online
Wage Protection Scheme,Social Welfare,2962,5,5,5,2,The agricultural scheme provided necessary aid in tough times.,Chennai,31-40,Male,Homemaker,Doctorate,Low,Urban,3,4,1,2029-02-03,Online
Free Laptop Scheme,Women Empowerment,1857,2,3,4,3,The agricultural scheme provided necessary aid in tough times.,Madurai,51-60,Male,Student,Graduate,Medium,Urban,2,5,1,2029-02-04,Online
Wage Protection Scheme,Education,1112,1,2,5,5,The women empowerment scheme needs more promotion in rural areas.,Trichy,61+,Other,Student,High School,Medium,Rural,4,4,4,2029-02-05,Phone
Uzhavar Naal Scheme,Women Empowerment,4144,1,4,2,2,Good initiative but awareness needs to be increased.,Madurai,41-50,Male,Professional,Postgraduate,High,Urban,2,1,4,2029-02-06,In-person
Uzhavar Naal Scheme,Education,3080,1,2,4,1,The women empowerment scheme needs more promotion in rural areas.,Salem,18-30,Female,Student,High School,Medium,Urban,5,4,2,2029-02-07,Online
Organic Farming Mission,Education,3257,2,1,1,3,The education scheme needs improvement in terms of infrastructure.,Madurai,18-30,Male,Professional,Graduate,Low,Urban,4,3,2,2029-02-08,In-person
Organic Farming Mission,Social Welfare,2564,5,2,4,1,The scheme has significantly helped in accessing healthcare facilities.,Salem,18-30,Female,Unemployed,Graduate,High,Urban,4,3,5,2029-02-09,Phone
Nehru Trophy for School Education,Social Welfare,3679,4,5,1,4,The women empowerment scheme needs more promotion in rural areas.,Madurai,51-60,Female,Professional,Postgraduate,Medium,Urban,3,4,5,2029-02-10,Online
Pensión de Viudedad,Healthcare,3429,5,1,5,1,Satisfied with the welfare program; could improve ease of access.,Chennai,31-40,Other,Homemaker,High School,Medium,Urban,1,5,4,2029-02-11,Online
Free Laptop Scheme,Healthcare,812,4,1,4,3,The scheme has significantly helped in accessing healthcare facilities.,Coimbatore,31-40,Male,Business,Doctorate,Low,Urban,3,4,3,2029-02-12,In-person
Free DTH Scheme,Social Welfare,4619,2,3,2,4,The women empowerment scheme needs more promotion in rural areas.,Salem,31-40,Female,Homemaker,Postgraduate,High,Urban,3,5,4,2029-02-13,In-person
Wage Protection Scheme,Social Welfare,3495,2,5,1,4,Good initiative but awareness needs to be increased.,Salem,31-40,Other,Professional,Doctorate,Low,Urban,2,1,2,2029-02-14,Phone
Organic Farming Mission,Women Empowerment,4174,3,5,4,5,Good initiative but awareness needs to be increased.,Chennai,41-50,Male,Student,High School,High,Urban,2,2,1,2029-02-15,In-person
Green Tamil Nadu Mission,Education,100,4,4,5,3,The education scheme needs improvement in terms of infrastructure.,Madurai,41-50,Female,Unemployed,Postgraduate,Medium,Urban,5,5,1,2029-02-16,Online
Wage Protection Scheme,Agriculture,2338,5,3,4,1,The women empowerment scheme needs more promotion in rural areas.,Chennai,61+,Female,Student,Graduate,Medium,Rural,5,5,2,2029-02-17,In-person
Organic Farming Mission,Education,3644,4,3,1,3,The agricultural scheme provided necessary aid in tough times.,Salem,61+,Other,Homemaker,Graduate,High,Urban,2,1,1,2029-02-18,In-person
Organic Farming Mission,Social Welfare,1886,1,4,3,2,The agricultural scheme provided necessary aid in tough times.,Salem,51-60,Female,Homemaker,Graduate,Low,Urban,2,2,5,2029-02-19,In-person
Uzhavar Naal Scheme,Women Empowerment,3544,2,2,4,1,The education scheme needs improvement in terms of infrastructure.,Salem,51-60,Female,Professional,High School,High,Urban,5,5,1,2029-02-20,Phone
Wage Protection Scheme,Social Welfare,2328,1,4,1,3,The education scheme needs improvement in terms of infrastructure.,Chennai,31-40,Female,Unemployed,Doctorate,Low,Urban,3,1,5,2029-02-21,Phone
Organic Farming Mission,Social Welfare,3155,1,4,1,4,The education scheme needs improvement in terms of infrastructure.,Coimbatore,61+,Other,Business,Doctorate,Low,Urban,1,4,4,2029-02-22,Phone
Green Tamil Nadu Mission,Women Empowerment,1350,1,5,4,1,The education scheme needs improvement in terms of infrastructure.,Coimbatore,31-40,Female,Homemaker,Doctorate,Low,Urban,2,2,4,2029-02-23,Online
Organic Farming Mission,Education,3836,4,5,5,2,The women empowerment scheme needs more promotion in rural areas.,Chennai,18-30,Female,Professional,High School,High,Urban,1,5,2,2029-02-24,Phone
Free DTH Scheme,Education,1817,2,2,5,4,The women empowerment scheme needs more promotion in rural areas.,Chennai,41-50,Male,Professional,Doctorate,Medium,Rural,1,1,4,2029-02-25,Phone
Organic Farming Mission,Women Empowerment,796,5,3,3,5,The education scheme needs improvement in terms of infrastructure.,Salem,31-40,Female,Professional,Graduate,Medium,Urban,4,5,2,2029-02-26,In-person
Wage Protection Scheme,Agriculture,3889,5,5,3,1,The education scheme needs improvement in terms of infrastructure.,Madurai,41-50,Male,Unemployed,Graduate,Medium,Urban,4,5,4,2029-02-27,In-person
Wage Protection Scheme,Education,1258,2,3,3,2,The scheme has significantly helped in accessing healthcare facilities.,Coimbatore,51-60,Male,Business,Postgraduate,Low,Rural,2,5,3,2029-02-28,In-person
Nehru Trophy for School Education,Education,757,1,2,2,2,The scheme has significantly helped in accessing healthcare facilities.,Coimbatore,61+,Male,Unemployed,Graduate,Medium,Rural,1,3,4,2029-03-01,Online
Free Sanitary Napkin Scheme,Healthcare,2922,4,2,3,2,Good initiative but awareness needs to be increased.,Chennai,31-40,Female,Unemployed,Graduate,Medium,Urban,2,3,1,2029-03-02,Online
Free Laptop Scheme,Education,3110,5,5,5,3,The women empowerment scheme needs more promotion in rural areas.,Chennai,61+,Female,Homemaker,Graduate,Medium,Urban,1,3,2,2029-03-03,Phone
Wage Protection Scheme,Social Welfare,2147,2,1,4,2,Satisfied with the welfare program; could improve ease of access.,Coimbatore,61+,Female,Business,High School,Medium,Rural,1,5,3,2029-03-04,Phone
Wage Protection Scheme,Education,1557,4,4,4,2,Satisfied with the welfare program; could improve ease of access.,Madurai,18-30,Female,Unemployed,Graduate,Medium,Urban,4,2,1,2029-03-05,Online
Uzhavar Naal Scheme,Education,3626,2,3,2,1,The scheme has significantly helped in accessing healthcare facilities.,Chennai,31-40,Male,Homemaker,High School,Low,Urban,1,3,2,2029-03-06,In-person
Wage Protection Scheme,Social Welfare,2928,2,4,1,4,Good initiative but awareness needs to be increased.,Chennai,51-60,Male,Professional,Graduate,Low,Urban,5,2,4,2029-03-07,Phone
Kalaignar Health Insurance,Agriculture,3290,5,2,5,1,Satisfied with the welfare program; could improve ease of access.,Coimbatore,31-40,Female,Professional,Graduate,High,Rural,4,1,5,2029-03-08,Phone
Organic Farming Mission,Women Empowerment,3680,4,1,3,5,The agricultural scheme provided necessary aid in tough times.,Chennai,18-30,Female,Professional,Postgraduate,Medium,Rural,3,5,1,2029-03-09,Online
Wage Protection Scheme,Education,1604,5,3,4,3,The women empowerment scheme needs more promotion in rural areas.,Chennai,31-40,Female,Student,Doctorate,Medium,Urban,1,5,5,2029-03-10,In-person
Uzhavar Naal Scheme,Education,1359,3,1,2,4,The scheme has significantly helped in accessing healthcare facilities.,Coimbatore,51-60,Male,Homemaker,High School,Medium,Rural,3,3,1,2029-03-11,Online
Amma Free Clinics,Women Empowerment,4257,2,3,5,5,Satisfied with the welfare program; could improve ease of access.,Coimbatore,18-30,Male,Professional,High School,High,Urban,2,2,2,2029-03-12,In-person
Free Laptop Scheme,Education,2206,3,4,5,4,The scheme has significantly helped in accessing healthcare facilities.,Chennai,51-60,Other,Professional,High School,Medium,Urban,3,3,2,2029-03-13,Phone
Organic Farming Mission,Education,3923,2,3,3,2,The agricultural scheme provided necessary aid in tough times.,Chennai,61+,Female,Professional,High School,Medium,Urban,3,5,2,2029-03-14,Online
Organic Farming Mission,Agriculture,4583,1,1,5,3,Satisfied with the welfare program; could improve ease of access.,Madurai,61+,Male,Professional,High School,Medium,Urban,5,3,4,2029-03-15,Phone
Climate Resilient Agriculture Scheme,Social Welfare,4981,1,1,1,1,Good initiative but awareness needs to be increased.,Madurai,31-40,Female,Student,Postgraduate,High,Rural,2,5,2,2029-03-16,In-person
Nehru Trophy for School Education,Women Empowerment,4155,3,2,2,5,The scheme has significantly helped in accessing healthcare facilities.,Coimbatore,51-60,Male,Professional,Doctorate,Low,Rural,2,1,2,2029-03-17,Phone
Wage Protection Scheme,Social Welfare,644,3,3,5,1,The agricultural scheme provided necessary aid in tough times.,Trichy,18-30,Female,Professional,Doctorate,Medium,Urban,5,3,4,2029-03-18,Online
Nehru Trophy for School Education,Social Welfare,401,1,4,3,2,The agricultural scheme provided necessary aid in tough times.,Trichy,18-30,Male,Business,Doctorate,Medium,Urban,4,1,2,2029-03-19,In-person
Uzhavar Naal Scheme,Agriculture,1997,5,5,3,2,Good initiative but awareness needs to be increased.,Trichy,51-60,Female,Homemaker,Graduate,Low,Rural,4,1,4,2029-03-20,Online
Wage Protection Scheme,Education,1215,3,3,3,4,The education scheme needs improvement in terms of infrastructure.,Madurai,51-60,Other,Student,High School,Low,Rural,5,1,4,2029-03-21,Online
Free Laptop Scheme,Agriculture,2326,5,5,5,3,The women empowerment scheme needs more promotion in rural areas.,Salem,18-30,Female,Student,Doctorate,Low,Urban,5,3,3,2029-03-22,In-person
Climate Resilient Agriculture Scheme,Social Welfare,1964,1,5,1,4,The agricultural scheme provided necessary aid in tough times.,Trichy,31-40,Male,Professional,Doctorate,Medium,Rural,3,1,1,2029-03-23,In-person
Organic Farming Mission,Healthcare,4540,1,2,2,3,The education scheme needs improvement in terms of infrastructure.,Trichy,61+,Female,Unemployed,High School,High,Urban,5,1,2,2029-03-24,In-person
Organic Farming Mission,Education,3197,1,3,5,2,Good initiative but awareness needs to be increased.,Salem,51-60,Male,Professional,Graduate,Low,Urban,1,4,5,2029-03-25,Online
Organic Farming Mission,Social Welfare,4598,4,5,2,1,Satisfied with the welfare program; could improve ease of access.,Trichy,18-30,Female,Homemaker,Graduate,Medium,Rural,4,4,1,2029-03-26,In-person
Free Laptop Scheme,Agriculture,3456,3,2,4,1,Satisfied with the welfare program; could improve ease of access.,Madurai,31-40,Female,Unemployed,High School,Low,Rural,1,1,3,2029-03-27,In-person
Uzhavar Naal Scheme,Social Welfare,1095,1,2,5,1,The education scheme needs improvement in terms of infrastructure.,Trichy,31-40,Male,Business,Doctorate,Medium,Rural,1,4,1,2029-03-28,Phone
Uzhavar Naal Scheme,Women Empowerment,4342,1,5,2,5,The scheme has significantly helped in accessing healthcare facilities.,Trichy,51-60,Female,Unemployed,Postgraduate,High,Urban,4,5,1,2029-03-29,In-person
Transgender Welfare Board,Social Welfare,2970,4,4,2,4,The scheme has significantly helped in accessing healthcare facilities.,Madurai,18-30,Male,Student,Postgraduate,High,Rural,3,5,5,2029-03-30,Online
Pensión de Viudedad,Education,3121,1,4,4,2,Good initiative but awareness needs to be increased.,Coimbatore,31-40,Female,Student,Graduate,High,Urban,5,5,2,2029-03-31,In-person
Wage Protection Scheme,Healthcare,2560,1,5,1,1,Good initiative but awareness needs to be increased.,Coimbatore,61+,Female,Homemaker,Doctorate,Low,Urban,3,5,2,2029-04-01,Online
Ennum Ezhuthum,Women Empowerment,3965,5,1,4,2,The education scheme needs improvement in terms of infrastructure.,Chennai,18-30,Male,Student,Graduate,Low,Urban,4,2,3,2029-04-02,Online
Makkalai Thedi Maruthuvam,Agriculture,3907,2,3,1,4,Good initiative but awareness needs to be increased.,Trichy,18-30,Male,Homemaker,Postgraduate,Low,Urban,1,2,1,2029-04-03,Online
Uzhavar Naal Scheme,Social Welfare,2089,2,5,4,5,The education scheme needs improvement in terms of infrastructure.,Coimbatore,41-50,Other,Unemployed,Postgraduate,Medium,Urban,4,1,1,2029-04-04,In-person
Uzhavar Naal Scheme,Healthcare,355,1,3,5,2,The scheme has significantly helped in accessing healthcare facilities.,Madurai,31-40,Female,Unemployed,High School,High,Urban,4,3,5,2029-04-05,Online
Uzhavar Naal Scheme,Women Empowerment,500,2,1,1,2,The scheme has significantly helped in accessing healthcare facilities.,Trichy,18-30,Female,Business,Postgraduate,High,Urban,5,2,3,2029-04-06,In-person
Wage Protection Scheme,Education,4814,3,4,5,3,The education scheme needs improvement in terms of infrastructure.,Chennai,18-30,Male,Professional,High School,Medium,Urban,2,4,2,2029-04-07,Online
